  _id , _uuid ,datetime,just_booted, reset_reason,uptime,fw_version,modem_fw_version,rsrp
195812,359746167128144,2025-08-08 12:29:53.734758,t,16,834502005,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195805,359746167128144,2025-08-08 12:23:36.407941,t,16,834124605,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195801,359746167128144,2025-08-08 12:16:18.375010,t,16,833686628,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195800,359746167128144,2025-08-08 12:15:03.320745,t,16,833611574,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195791,359746167128144,2025-08-08 12:05:03.348924,t,16,833011526,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93
195790,359746167128144,2025-08-08 12:02:45.240808,t,16,832873452,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195786,359746167128144,2025-08-08 11:53:47.511932,t,16,832335669,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195781,359746167128144,2025-08-08 11:43:08.230003,t,16,831696377,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87
195765,359746167128144,2025-08-08 11:09:08.407948,t,16,829656508,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195762,359746167128144,2025-08-08 11:03:31.991654,t,16,829320081,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195753,359746167128144,2025-08-08 10:36:50.477358,t,16,827718540,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195749,359746167128144,2025-08-08 10:31:48.296499,t,16,827416410,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195748,359746167128144,2025-08-08 10:27:34.618704,t,16,827162688,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
195746,359746167128144,2025-08-08 10:26:19.919674,t,16,827087977,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195741,359746167128144,2025-08-08 10:21:23.436368,t,16,826791491,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87
195736,359746167128144,2025-08-08 10:10:25.968171,t,16,826134004,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87
195728,359746167128144,2025-08-08 09:56:27.009991,t,16,825295078,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195718,359746167128144,2025-08-08 09:41:29.558300,t,16,824397497,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−95
195716,359746167128144,2025-08-08 09:38:12.136321,t,16,824200177,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195712,359746167128144,2025-08-08 09:34:11.523876,t,16,823959483,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
195709,359746167128144,2025-08-08 09:30:34.203439,t,16,823742188,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195708,359746167128144,2025-08-08 09:28:35.913498,t,16,823623919,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87
195696,359746167128144,2025-08-08 09:15:15.889849,t,16,822823861,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195695,359746167128144,2025-08-08 09:13:34.692469,t,16,822722633,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195687,359746167128144,2025-08-08 08:51:52.767974,t,16,821420753,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195685,359746167128144,2025-08-08 08:50:38.609783,t,16,821346529,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195679,359746167128144,2025-08-08 08:43:22.953257,t,16,820910853,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195676,359746167128144,2025-08-08 08:37:42.452887,t,16,820570420,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195672,359746167128144,2025-08-08 08:34:07.921601,t,16,820355815,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195669,359746167128144,2025-08-08 08:28:12.767023,t,16,820000716,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195667,359746167128144,2025-08-08 08:26:17.840525,t,16,819885714,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195659,359746167128144,2025-08-08 08:18:40.878812,t,16,819428707,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195654,359746167128144,2025-08-08 08:11:41.682806,t,16,819009530,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195649,359746167128144,2025-08-08 08:08:25.118841,t,16,818813012,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93
195604,359746167128144,2025-08-08 07:15:13.849438,t,16,815621639,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195597,359746167128144,2025-08-08 07:04:16.619705,t,16,814964427,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93
195591,359746167128144,2025-08-08 06:52:17.682299,t,16,814245409,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195587,359746167128144,2025-08-08 06:48:42.632853,t,16,814030373,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195573,359746167128144,2025-08-08 06:28:02.930101,t,16,812790690,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195565,359746167128144,2025-08-08 06:15:45.354225,t,16,812053041,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195564,359746167128144,2025-08-08 06:12:51.513856,t,16,811879192,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93
195557,359746167128144,2025-08-08 06:03:33.965960,t,16,811321694,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93
195550,359746167128144,2025-08-08 05:52:10.885863,t,16,810638487,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93
195545,359746167128144,2025-08-08 05:45:53.853869,t,16,810261482,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94
195538,359746167128144,2025-08-08 05:40:13.587731,t,16,809921154,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195534,359746167128144,2025-08-08 05:28:53.494928,t,16,809241130,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195530,359746167128144,2025-08-08 05:15:34.944344,t,16,808442524,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94
195524,359746167128144,2025-08-08 04:57:49.599651,t,16,807377141,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93
195514,359746167128144,2025-08-08 04:35:30.656409,t,16,806038211,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195511,359746167128144,2025-08-08 04:32:35.055831,t,16,805862450,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195496,359746167128144,2025-08-08 04:08:11.166513,t,16,804398703,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195495,359746167128144,2025-08-08 04:06:38.035479,t,16,804305480,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195494,359746167128144,2025-08-08 04:04:36.712517,t,16,804184173,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195490,359746167128144,2025-08-08 03:58:39.109103,t,16,803826591,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195484,359746167128144,2025-08-08 03:46:58.771300,t,16,803126268,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195482,359746167128144,2025-08-08 03:45:03.438501,t,16,803010836,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195476,359746167128144,2025-08-08 03:20:58.696576,t,16,801566156,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195475,359746167128144,2025-08-08 03:19:39.751710,t,16,801487138,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195472,359746167128144,2025-08-08 03:14:26.130337,t,16,801173566,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195471,359746167128144,2025-08-08 03:08:05.358963,t,16,800792714,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93
195468,359746167128144,2025-08-08 03:01:48.229908,t,16,800415593,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195466,359746167128144,2025-08-08 03:00:30.067847,t,16,800337467,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195461,359746167128144,2025-08-08 02:44:17.837692,t,16,799365200,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195459,359746167128144,2025-08-08 02:42:23.597905,t,16,799250913,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195458,359746167128144,2025-08-08 02:40:41.360126,t,16,799148668,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195457,359746167128144,2025-08-08 02:37:03.487693,t,16,798930873,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195455,359746167128144,2025-08-08 02:34:46.158472,t,16,798793470,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195453,359746167128144,2025-08-08 02:31:29.997897,t,16,798597290,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93
195449,359746167128144,2025-08-08 02:11:30.637664,t,16,797397950,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195442,359746167128144,2025-08-08 02:03:00.548383,t,16,796887811,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195440,359746167128144,2025-08-08 01:51:01.911393,t,16,796169199,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195437,359746167128144,2025-08-08 01:35:26.148138,t,16,795233386,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195433,359746167128144,2025-08-08 01:27:47.914952,t,16,794775121,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195430,359746167128144,2025-08-08 01:22:51.323948,t,16,794478584,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195428,359746167128144,2025-08-08 01:09:32.759760,t,16,793679995,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195425,359746167128144,2025-08-08 01:01:09.665743,t,16,793176820,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195421,359746167128144,2025-08-08 00:54:51.592086,t,16,792798739,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
195418,359746167128144,2025-08-08 00:38:13.986994,t,16,791801104,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
195416,359746167128144,2025-08-08 00:30:58.643129,t,16,791365752,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195414,359746167128144,2025-08-08 00:22:36.871023,t,16,790863966,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
195408,359746167128144,2025-08-08 00:07:40.236109,t,16,789967296,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195404,359746167128144,2025-08-07 23:56:20.602544,t,16,789287719,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
195389,359746167128144,2025-08-07 23:17:54.046039,t,16,786981103,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
195383,359746167128144,2025-08-07 22:59:31.117844,t,16,785878069,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195379,359746167128144,2025-08-07 22:54:14.452088,t,16,785561410,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195378,359746167128144,2025-08-07 22:51:58.319411,t,16,785425263,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
195372,359746167128144,2025-08-07 22:37:35.917671,t,16,784562861,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195368,359746167128144,2025-08-07 22:29:35.080394,t,16,784082010,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195365,359746167128144,2025-08-07 22:22:40.919415,t,16,783667828,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195358,359746167128144,2025-08-07 22:11:02.085412,t,16,782969004,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195354,359746167128144,2025-08-07 22:06:40.469493,t,16,782707317,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195348,359746167128144,2025-08-07 21:54:03.704025,t,16,781950580,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195347,359746167128144,2025-08-07 21:51:23.749852,t,16,781790636,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195338,359746167128144,2025-08-07 21:37:03.836340,t,16,780930662,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195332,359746167128144,2025-08-07 21:21:39.674813,t,16,780006464,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93
195329,359746167128144,2025-08-07 21:18:58.793401,t,16,779845587,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195327,359746167128144,2025-08-07 21:15:18.068373,t,16,779624862,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195325,359746167128144,2025-08-07 21:10:41.496498,t,16,779348294,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
195310,359746167128144,2025-08-07 20:45:17.432193,t,16,777824162,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195308,359746167128144,2025-08-07 20:41:21.737091,t,16,777588477,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195307,359746167128144,2025-08-07 20:36:41.891339,t,16,777308665,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195301,359746167128144,2025-08-07 20:26:44.279207,t,16,776711063,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
195297,359746167128144,2025-08-07 20:19:10.205645,t,16,776256977,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
195296,359746167128144,2025-08-07 20:18:16.543786,t,16,776203244,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
195293,359746167128144,2025-08-07 20:15:00.363926,t,16,776007130,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195290,359746167128144,2025-08-07 20:10:43.281504,t,16,775749954,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195286,359746167128144,2025-08-07 20:04:06.209596,t,16,775352926,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195278,359746167128144,2025-08-07 19:49:16.126266,t,16,774462814,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195275,359746167128144,2025-08-07 19:47:39.011341,t,16,774365716,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195272,359746167128144,2025-08-07 19:42:20.462561,t,16,774047139,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195265,359746167128144,2025-08-07 19:31:02.388074,t,16,773369029,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195264,359746167128144,2025-08-07 19:30:08.116377,t,16,773314812,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195258,359746167128144,2025-08-07 19:19:29.685496,t,16,772676275,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195251,359746167128144,2025-08-07 19:05:48.555656,t,16,771855168,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195248,359746167128144,2025-08-07 19:01:09.512793,t,16,771576101,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195247,359746167128144,2025-08-07 18:59:34.523390,t,16,771481174,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195238,359746167128144,2025-08-07 18:50:16.042777,t,16,770922619,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195237,359746167128144,2025-08-07 18:46:41.680754,t,16,770708234,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195234,359746167128144,2025-08-07 18:43:03.719518,t,16,770490302,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195229,359746167128144,2025-08-07 18:34:05.836061,t,16,769952373,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
195223,359746167128144,2025-08-07 18:27:26.047784,t,16,769552597,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195211,359746167128144,2025-08-07 18:17:07.593313,t,16,768934110,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195203,359746167128144,2025-08-07 18:09:24.943021,t,16,768471498,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195198,359746167128144,2025-08-07 18:01:46.614778,t,16,768013135,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195193,359746167128144,2025-08-07 17:55:07.085421,t,16,767613547,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195183,359746167128144,2025-08-07 17:38:10.086392,t,16,766596540,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195181,359746167128144,2025-08-07 17:36:31.600998,t,16,766498042,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
195180,359746167128144,2025-08-07 17:35:35.421830,t,16,766441844,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195168,359746167128144,2025-08-07 17:12:19.325633,t,16,765045797,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195163,359746167128144,2025-08-07 17:08:27.250590,t,16,764813713,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195148,359746167128144,2025-08-07 16:47:47.168683,t,16,763573525,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195131,359746167128144,2025-08-07 16:28:49.353787,t,16,762435709,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195124,359746167128144,2025-08-07 16:20:09.194560,t,16,761915504,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195116,359746167128144,2025-08-07 16:09:32.880047,t,16,761279194,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87
195108,359746167128144,2025-08-07 15:58:15.932885,t,16,760602191,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87
195099,359746167128144,2025-08-07 15:41:16.295410,t,16,759582621,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−85
195090,359746167128144,2025-08-07 15:30:40.231690,t,16,758946461,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−86
195058,359746167128144,2025-08-07 14:52:29.560747,t,16,756655660,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195052,359746167128144,2025-08-07 14:40:52.083336,t,16,755958257,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195041,359746167128144,2025-08-07 14:25:48.943274,t,16,755055091,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195039,359746167128144,2025-08-07 14:22:49.365078,t,16,754875519,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195037,359746167128144,2025-08-07 14:19:52.383628,t,16,754698579,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195035,359746167128144,2025-08-07 14:16:17.910393,t,16,754484025,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195030,359746167128144,2025-08-07 14:12:20.882360,t,16,754247019,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195026,359746167128144,2025-08-07 14:02:43.673018,t,16,753669772,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195019,359746167128144,2025-08-07 13:48:22.399834,t,16,752808474,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195011,359746167128144,2025-08-07 13:37:06.403121,t,16,752132485,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
195002,359746167128144,2025-08-07 13:27:04.921865,t,16,751531022,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195001,359746167128144,2025-08-07 13:25:50.944785,t,16,751457000,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
194959,359746167128144,2025-08-07 12:45:03.747730,t,16,749009746,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
194957,359746167128144,2025-08-07 12:39:05.354998,t,16,748651375,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
194956,359746167128144,2025-08-07 12:37:29.248158,t,16,748555233,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
194951,359746167128144,2025-08-07 12:28:34.221844,t,16,748020209,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
194950,359746167128144,2025-08-07 12:27:17.983666,t,16,747943957,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
194949,359746167128144,2025-08-07 12:25:23.811010,t,16,747829784,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
194946,359746167128144,2025-08-07 12:23:50.699104,t,16,747736718,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
194926,359746167128144,2025-08-07 11:51:19.590301,t,16,745785498,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
194925,359746167128144,2025-08-07 11:47:12.228448,t,16,745538157,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
194924,359746167128144,2025-08-07 11:45:40.016601,t,16,745445884,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93
194919,359746167128144,2025-08-07 11:37:40.112693,t,16,744965962,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94
194912,359746167128144,2025-08-07 11:31:19.369168,t,16,744585263,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
194894,359746167128144,2025-08-07 11:08:33.491880,t,16,743219368,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94
194891,359746167128144,2025-08-07 11:04:00.878224,t,16,742946701,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94
194887,359746167128144,2025-08-07 10:55:06.209670,t,16,742412067,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94
194886,359746167128144,2025-08-07 10:53:32.030938,t,16,742317841,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94
194877,359746167128144,2025-08-07 10:37:56.855448,t,16,741382637,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93
194875,359746167128144,2025-08-07 10:36:43.263869,t,16,741309095,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93
194873,359746167128144,2025-08-07 10:34:21.574289,t,16,741167387,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
194871,359746167128144,2025-08-07 10:27:38.401163,t,16,740764206,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94
194868,359746167128144,2025-08-07 10:24:36.539973,t,16,740582300,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
194858,359746167128144,2025-08-07 10:03:49.004685,t,16,739334780,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
194857,359746167128144,2025-08-07 09:59:54.079560,t,16,739099795,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
194851,359746167128144,2025-08-07 09:50:57.406056,t,16,738563203,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
194847,359746167128144,2025-08-07 09:48:03.765749,t,16,738389474,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
194841,359746167128144,2025-08-07 09:41:21.203908,t,16,737986916,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
194838,359746167128144,2025-08-07 09:31:51.920433,t,16,737417627,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
194833,359746167128144,2025-08-07 09:25:50.209582,t,16,737055951,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
194830,359746167128144,2025-08-07 09:21:09.190981,t,16,736774866,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
194829,359746167128144,2025-08-07 09:20:14.935620,t,16,736720643,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
194817,359746167128144,2025-08-07 09:02:23.097160,t,16,735648760,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
194806,359746167128144,2025-08-07 08:39:22.303261,t,16,734267921,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
194805,359746167128144,2025-08-07 08:35:25.525405,t,16,734031130,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
194803,359746167128144,2025-08-07 08:29:29.578930,t,16,733675232,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
194791,359746167128144,2025-08-07 08:16:52.485668,t,16,732918046,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−95
194787,359746167128144,2025-08-07 08:12:15.806474,t,16,732641408,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94
194775,359746167128144,2025-08-07 07:58:09.046113,t,16,731794610,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93
194774,359746167128144,2025-08-07 07:56:14.616112,t,16,731680166,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
194765,359746167128144,2025-08-07 07:46:15.494664,t,16,731081044,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
194753,359746167128144,2025-08-07 07:25:17.592955,t,16,729823072,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94
194752,359746167128144,2025-08-07 07:24:22.772488,t,16,729768294,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93
194749,359746167128144,2025-08-07 07:20:42.957969,t,16,729548448,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
